username,full_text,predicted_label,probability_emotion
masak_kursus,Kursus Masak Sidoarjo Swansh Culinary Tanpa Harus Banyak Mencoba Resep-Resep Yang Menguras Waktu Tenaga Biaya dan Pikiran Anda. *Bebek bumbu hitam Bebek sinjai Bebek Remuk Sambal terasi Sambal pencit* dan tips tips yang tidak akan anda dapatkan di Tempat kursus masak Lain https://t.co/T5RF8bQupz,Neutral,0.6695948243141174
masak_kursus,Kursus Masak Sidoarjo Swansh Culinary* Kursus Masak *dengan materi* ▪︎Nasi pecel lengkap ▪︎ Rawon ▪︎ Lodeh ▪︎ Es Dawet Yuk Action Sekarang ! Info dan pendaftaran Hub. Call Center: 0813 3111 0046 Admin 1: 0882 1726 8680 (wiwin) Admin 2 : 0877 0889 5497 (Wiwin) https://t.co/kSZgZD2v6h,Neutral,0.6494244337081909
wmmazham,@chachochaa @meinmokhtar Sudah.. Kalau bukan soal bersyukur pastu soal apa? Dalam perkahwinan ni luas saling berkait.. Sy bukan ustaz tapi Alhamdulillah masa kursus kahwin saya tak tidur ...,Neutral,0.42052873969078064
masak_kursus,Mau Punya Bisnis NASI TUMPENG yang sudah Jelas Banyak Penggemar di segala Usia dan Tidak Kenal Musim dan sebagai Hidangan untuk keluarga tercinta ....? *NASI TUMPENG* dan tips tips yang tidak akan anda dapatkan di Tempat kursus masak Lain https://t.co/YBLreg3INu,Love,0.9723037481307983
masak_kursus,Kursus Masak Sidoarjo Swansh Culinary *Rawon Soto Daging empal ayam suwir jeroan ( babat paru usus)* dan tips tips yang tidak akan anda dapatkan di Tempat kursus masak Lain https://t.co/uvwVGPai74,Neutral,0.6599699258804321
nadzmiwjdi,@aqmal_najmi @kuasasiswa dah tak boleh harap @kuasasiswa. dia pun dan berumur masa dia dah berlalu. masa jumpa fahmi haritupun dia kata nak fokus buat bengkel dan kursus pendek. generasi baru yang kena step-up the game.,Joy,0.23279237747192383
halloiniarin,beneran dipaksa ikut kursus mandarin bjir,Sad,0.26984068751335144
masak_kursus,Kursus Masak Sidoarjo Swansh Culinary* Yukk action sekarang Kursus Masak *dengan materi* ▪︎Bebek Goreng ▪︎Ayam Goreng ▪︎Ikan Bakar ▪︎Udang saos asam manis ▪︎Kepiting saos padang ▪︎ Sambal Terasi dan Sambal lamongan https://t.co/hJVylyFI0w,Neutral,0.7825577855110168
thomaschandra,@AkuntanMilenial .. dan peserta kursus tax planning a.ka kursus grey area perpajakan,Joy,0.3923199772834778
realDanial14,@shukrifaiz_faiz @XavierNaxa Today at Apple - sesi kursus percuma untuk menggunakan produk Apple.,Joy,0.2819797694683075
masak_kursus,Kursus Masak Sidoarjo Swansh Culinary* *dengan materi Frozen* ▪︎sosis ▪︎Sempol ▪︎Tahu bakso ▪︎Nugget ▪︎ Bakso ▪︎kuah Yukkk Daftar dan Action sekarang Juga!!! https://t.co/YBcXpstu20,Neutral,0.5486268997192383
masak_kursus,Menerima Pesanan Nasi Kotak *dengan materi Nasi kotak* ▪︎Nasi putih ▪︎ayam bakar ▪︎kering tempe ▪︎tumisan sayur ▪︎Bali telor ▪︎Krupuk ▪︎perkedel kentang ▪︎Mie Yuk Action Sekarang ! Info dan pendaftaran Hub. Call Center: 0813 3111 0046 Admin 1: 0882 1726 8680 https://t.co/1b4YhAK7xK,Joy,0.613657534122467
masak_kursus,Menerima Pesanan Nasi Kotak *dengan materi Nasi kotak* ▪︎Nasi putih ▪︎Iga Bakar ▪︎Ayam Goreng ▪︎oseng sayur ▪︎Bali telor ▪︎Krupuk ▪︎Jeruk ▪︎Roti abon pedas Yuk Action Sekarang ! Info dan pendaftaran Hub. Call Center: 0813 3111 0046 Admin 1: 0882 1726 8680 https://t.co/CZg0lMKhKM,Neutral,0.5203793048858643
Kelas_ppds,Pendaftaran kursus TPA Bappenas dan TOEFL ITP persiapan pascasarjana doktoral dan PPDS Universitas Brawijaya 2024 https://t.co/RaJyrlOhz8 #kelastpatoefl #kursustpabappenas #lestpabappenas #kursustoeflitp #lestoeflitp https://t.co/Godcku4DVE,Neutral,0.34955963492393494
Budi_2232,@GL_Filosufi @__anomali__ @gundala2221 @fahimabdoellah @gembeltwn24 . GRAND OPENING FILOSUFI GL Kursus Bahasa Isyarat . https://t.co/vq0F0r9RSG,Joy,0.31326085329055786
Budi_2232,@GL_Filosufi @__anomali__ @gundala2221 @fahimabdoellah @gembeltwn24 . GRAND OPENING FILOSUFI GL Kursus Bahasa Isyarat . https://t.co/NNMOxMjLIq,Joy,0.31326085329055786
rawdahalhikmah,Kursus yg bersifat padat tapi santai ini akan diadakan: Tempoh: 1 jam (per kuliah) Mod: Online Bayaran: One-Off (bkn per kuliah) *Rakaman turut disediakan* Untuk mendaftar sila layari: https://t.co/XBG3OYFfXl atau hubungi: https://t.co/EDxUs5ZGJl (Zulhairi),Neutral,0.395978718996048
rawdahalhikmah,Rawdah al-Hikmah buat julung kalinya akan membuka satu kursus iaitu Kursus Singkat Kalam: Pembuktian Kewujudan Tuhan Untuk Pemula. Kursus ini bertujuan memberi gambaran awal kepada peserta terhadap penghujahan &amp; pendalilan kewujudan Tuhan.,Joy,0.8151805400848389
rawdahalhikmah,Kursus Singkat Kalam 1.0 Masih Dibuka! Kita mungkin terfikir: Apakah cara paling efektif untuk membuktikan Tuhan itu wujud? Apakah falasi ketika berfikir tentang kewujudan Tuhan? Benarkah dakwaan ahli agama mewujudkan konsep Tuhan utk kepentingan peribadi? Dan banyak lagi... https://t.co/ydJeQpVAK3,Anger,0.6454005837440491
CASKT_JKR,26 Jun 2024 telah diadakan Kursus Pengurusan Dokumen Terperingkat yang dihadiri oleh pegawai-pegawai CASKT yang terlibat dalam menguruskan dokumen terperingkat Jabatan. Kursus ini telah diadakan di Bilik Helconia Menara PJD. @IPJKR_Official @RinnaSiow #JKRMalaysia https://t.co/DiCNVCjDd2,Joy,0.44804084300994873
kelasbahasaidn,Pendaftaran kursus bahasa Perancis tes DELF dan DALF A1 - B2 keperluan beasiswa dan kuliah S1 S2 dan S3 Perancis 2024 https://t.co/JpEG3VI4GY #kursusbahasaperancis #lesbahasaperancis #kelasbahasa #kuliahkeperancis #beasiswaperancis https://t.co/L9N4NLGayi,Anger,0.43424537777900696
akm_pmo,Seksyen Pengurusan Sumber Manusia AKM Pejabat Perdana Menteri telah melaksanakan Kursus Penulisan Surat Rasmi Memo dan E-mel yang berlangsung selama tiga (3) hari bermula pada 24 hingga 26 Jun 2024 bertempat di Melaka. #AkademiKenegaraanMalaysia #PejabatPerdanaMenteri https://t.co/bRg1RMnY4t,Love,0.31478413939476013
FitriWu11210276,@sachalang2023 Makasih ka. Hehe yuk kursus ka nanti di artiin bahasanya ,Joy,0.9992805123329163
Eunhae871,Aku xpaham. Kursus dah buat 2 bulan lepas. Aku da mention sapa xdapat e certificate boleh terus jumpa aku sblm balik. Eh tiber harini wasap cakap xdapat sijil. Apa masalah awak ni??,Joy,0.4193766713142395
peabuttmomma,@eajchuu Jars pada jago2 banget pantun deh. Pada kursus di kominfo ya?? ,Anger,0.4602168798446655
tecmalaysia,Seramai 20 orang peserta telah mengikuti kursus CA1C dan semua peserta berpuas hati dengan penyampaian yang diberikan. Selepas latihan peserta mengetahui dengan lebih baik mengenai Sistem Fiber to The Home (FTTH) serta teknik pemasangan dan pengujian dalaman Fiber Optik dari,Love,0.74713134765625
tecmalaysia,Kursus Fiber Optik - Pendawaian Dalaman (CA1C) dengan 10 Mata CCD Pensijilan: Sijil Kecekapan (1C)-Premis Pelanggan Sijil Dikeluarkan oleh: Telekom Malaysia (TM) Sijil Diiktiraf oleh: Suruhanjaya Komunikasi dan Multimedia Malaysia (SKMM) Tarikh: 26/6/2024 (Rabu) https://t.co/UIdHdULkxJ,Sad,0.5428016185760498
kosmo_online,Kursus integriti antirasuah jadi mata pelajaran wajib di TVET https://t.co/69cL4ZFjkg,Anger,0.38430726528167725
EEnesje23201,Politisi itu kompetensi nya kalau cari kerja cuma bisa begini sudah oke ya? 1. sudah mulai sholat jumat di lapangan dah cocok mimpin jakarta 2. merah putihnya gak diragukan. Beda sama kita2 lulusan apa? Kursus apa yg diikuti toefl berapa? Mau kerja keras dibawah tekanan?.,Sad,0.9563435912132263
ravienroseanne,kak kamu gaada niatan buka kursus ngerajut online kah,Neutral,0.6412116885185242
BeOneADa,Sangat antusias untuk mengumumkan bahwa saya telah menyelesaikan kursus Finance and Accounting. Terima kasih kepada Myskill atas pengalaman belajar yang luar biasa! #LearnatMySkill https://t.co/8gns9td76q,Joy,0.79349684715271
mekariuniv,Serta BONUS: FREE kursus Basic Concept of Project Management senilai Rp 49.000 - ️ FREE certificate materi dan rekaman yang dapat diakses seumur hidup ️ Door Prize tiket Mekari Conference 2024 Kuota terbatas! Daftar sekarang di https://t.co/ee5QDkF0iw https://t.co/HXqjoIMVWa,Joy,0.5828181505203247
Kelas_ppds,Pendaftaran kursus persiapan TPA Bappenas dan TOEFL ITP PPDS ULM Banjarmasin https://t.co/Prm1Zri4pb #kursustpabappenas #kursustoeflitp #kelastpatoefl #lestoeflitp #lestpabappenas https://t.co/duKN934gZH,Neutral,0.3785766065120697
Kelas_ppds,Pendaftaran kursus persiapan TPA dan EAP UNS persiapan PPDS Pacasarjana dan Doktoral https://t.co/Q6KqwpOo3y #kursustpabappenas #lestpabappenas #kelastpatoefl #kursuseapuns #EAPUNS https://t.co/EeB9nrpy7n,Neutral,0.32791364192962646
cettaonlineclas,Kalo kamu kaum mager tapi pengen upgrade skill bahasa asing ke Cetta aja! Di https://t.co/VnOZk3VHyS ada kursus bahasa asing online bareng tutor berpengalaman yang pastinya bisa kamu ikutin sambil rebahan loh. Pas banget buat kaum mager kan? https://t.co/rU2T28ZII4,Neutral,0.46020638942718506
cettaonlineclas,Jiwa magerku tiap ngeliat kasur: https://t.co/4GDKZvMKst,Anger,0.42264166474342346
riyuna_lee,@azzaharahman @PPM_MTA Terima kasih @azzaharahman saya dah emel pihak @PPM_MTA juga menelefon PPM untuk info lanjut. Cik Emilda sangat peramah dalam membantu saya. Kalau Azzah ada tips untuk lulus dengan cemerlang kursus diploma terjemahan tersebut harap tak keberatan untuk berkongsi. Terima kasih!,Joy,0.8725528717041016
angeliicenergy,Ketemu temen TK di tempat kursus terus dia nanya udah nikah apa belum nangis ,Anger,0.36663055419921875
CheffHery,Kursus Masak Sidoarjo Swansh Culinary Tanpa Harus Banyak Mencoba Resep-Resep Yang Menguras Waktu Tenaga Biaya dan Pikiran Anda. *Rawon Soto Daging empal ayam suwir jeroan ( babat paru usus)* dan tips tips yang tidak akan anda dapatkan di Tempat kursus masak Lain https://t.co/7f6Hk6OEUC,Neutral,0.6587491035461426
excowork,Siapa nih yang lagi kursus di Kampung Inggris Pare? Kalau lagi nyari tempat nyaman buat belajar atau bekerja tapi ngga pengen terlalu ramai bisa kesini ya! Lokasinya ada di jalan Kemuning depan lembaga Delta. https://t.co/dJ3nu76rtg #kampunginggrispare #kediri https://t.co/2AL65163gA,Joy,0.39825519919395447
Anti_Kadroenz,@erlanishere Bacod di medsos gini-gini doank tapi suruh berangkat ke Gaza pada ga mau!! Giliran diserang playing victim mayan lah bang bisa jualan iklan kursus gratis.,Joy,0.5196239352226257
nasxsoul2,@thxxdtxddy Ye. Ambik kursus balik setiap kali pregnant,Anger,0.367937296628952
SafahherbsHq,Tinggal 1 hari je lagi sebelum sesi kursus facial bermula! Khas untuk ownerspa yang nak upgrade knowledge treatment yang berkesan dan upgrade income minima 10K sebulan. #safahherbs #kuasaibisnesspa #petuatradisimelayu #produkspa https://t.co/5QR1oxYHHR,Neutral,0.3456590175628662
junsnowmyeon,SIAPA TAHU KURSUS KAHWIN DIA BUAT APA JE SELAIN DENGAR CERAMAH? ADA TEST KE APA KE LEPAS TU?,Neutral,0.8197396993637085
yusufgunawan,@ipoksamidub Hmmm Apakah kurang mumpuni matkul atau kursus/sertifikasi yang ada atau harus diambil dlm proses ya? ,Anger,0.41871407628059387
starrwish,@puserxavier Ngga na kmrn itu aku kursus aja terakhiran,Sad,0.2769952416419983
zulaikhasudin,Arini tca elman...papa bawak kanelman g tca mama kursus...minx tlg kshu n iskandar temankan laki sy g tca anak...sbb tkut laki sy xfhm medical term doc ckp kt laki sy.... mekasih kawan2....,Fear,0.9479847550392151
Liliajakbar,Lu aja lah yang kursus bangsat apaan banget kontol 20+ materi disuruh selesain seminggu? Deadline aja 4 bulan memek kontol,Anger,0.3929806053638458
PejabatSukan,KUALA LUMPUR 26 Jun 2024 - Pejabat Pesuruhjaya Sukan Malaysia telah menganjurkan Kursus Pengurusan Organisasi Badan Sukan (KPOBS) 2024 Siri 2. Seramai 60 orang peserta telah menyertai kursus ini. https://t.co/ixuBDDZBEb,Neutral,0.2995315194129944
nasxsoul2,Drpd buat kursus kahwin baik wajib kan kursus keibubapaan.,Neutral,0.31242692470550537
tutornomor1,jangan ragukan manfaat belajar bahasa asing buat si kecil! Kami membuka kursus bahasa inggris PALING MURAH! Ada program Regular dan Private Kami juga membagikan tips bagaimana caranya menjawab soal-soal sulit di test TOEFL IELTS TOEIC UTBK PKN STAN dan Speaking https://t.co/xIGkQL2sHN,Anger,0.4633181095123291
linguo_id,KURSUS BAHASA RUSIA Tingkatkan keterampilan bahasa Rusia anak sedini mungkin! Yuk daftar sekarang dengan klik link di bio #kursusbahasarusia #belajarbahasarusia #BahasaRusia #kursusbahasarusiaanak #kursusbahasaanak https://t.co/0xhgXCSNvw,Sad,0.43374571204185486
CheffHery,Kursus Masak Sidoarjo Swansh Culinary* *dengan materi Frozen* ▪︎sosis ▪︎Sempol ▪︎Tahu bakso ▪︎Nugget ▪︎ Bakso ▪︎kuah Yukkk Daftar dan Action sekarang Juga!!! https://t.co/qIAqmW62LE,Neutral,0.5486268997192383
he_sfrombusan,@tanyakanrl aku butuh setidaknya 6 tahun nder untuk bener bener nggak kepikiran lagi sibukin diri cari hobi perbanyak temen cari pengalaman atau kursus glowup sama kemampuan insyaAllah lupa sendiri aku beberapa kali ketemu orangnya bahkan keluarganya di jalan tp udah biasa aja gitu hehe,Neutral,0.3650815188884735
peace_pare,Pengen lancar speaking bahasa inggris tetapi masih sering rebahan dan jarang praktek ? ikutan aja kursus di PEACE English Academy PROGRAM 1 BULAN : Rp 1.275.000 PROGRAM 2 BULAN : Rp 2.400.000 PROGRAM 3 BULAN : Rp 3.425.000 https://t.co/BVn4PGf2Qe,Neutral,0.4087924063205719
mommiesdaily,Yuk asah kemampuan berbahasa asing anak di tempat kursus Bahasa Mandarin dan Jepang ini. Bersertifikat dan diajar langsung oleh profesional. https://t.co/rlcxOgAanl,Neutral,0.3449847102165222
cockatoocourse,@eeeja110 semangat terus kak belajar bahasa inggrisnya ,Joy,0.9860449433326721
cockatoocourse,@nadyarac hayuu kak mulai belajar semangat ,Joy,0.867457389831543
cockatoocourse,@periperiiu les di cockatoo course aja yuk kak,Joy,0.8557320833206177
cockatoocourse,@tousIesyours di cockatoo course bisa kak mulai 200ribuan aja perbulan,Joy,0.493869811296463
cockatoocourse,@bmgybil ayok kak semangat belajarnya ,Joy,0.9525998830795288
apbm_batugajah,MAJLIS PERASMIAN PENUTUP KURSUS ASAS KEUSAHAWANAN SOSIAL KOTA BHARU KELANTAN 26 JUN 2024 - Majlis perasmian penutup Kursus Asas Keusahawanan Sosial telah disempurnakan oleh Tuan Vijayan Kumar a/l Nadarajan Pengarah APBM Batu Gajah Perak. https://t.co/nbinuhHWJe,Joy,0.465909481048584
annabellerin_, Semua course leader dan pensyarah diminta untuk stay alert sementara folio kursus sedang dianalisis YA ALLAH TAKUTNYA!! Semoga my subjects takde masalah ,Fear,0.9492084383964539
cockatoocourse,@jangmishere gas kak mulai belajar bakor semangat ,Joy,0.8523586392402649
cockatoocourse,@piuyeollow yuk kak belajar bareng di cockatoo course,Joy,0.9406806230545044
cockatoocourse,@riizecatt hafalin hangeul dulu aja kak,Joy,0.5025765299797058
cockatoocourse,@lowqueenn bagus sih kak berani beda ,Fear,0.315159410238266
cockatoocourse,@_ilovejm_ ayok kak semangat belajarnya ,Joy,0.9345149397850037
cockatoocourse,@puedings semangat kak,Joy,0.996044933795929
cockatoocourse,@pinpinayy belajar bahasa korea di cockatoo course aja yuk kak,Joy,0.6200683116912842
cockatoocourse,@adanunna semangat kak,Joy,0.996044933795929
minjeongszi,ada yang gunain email aku nama aku dan nomor hp aku buat daftar kursus barista(?) di Sinau Kopi duhh ya gustii orang kok ya bisa iseng/jahat kek begitu masalahnya ditagih uang pendaftaran anjrit gila gak lo ( ( typing ku ngetik nama gak pernah kek Alia dewik ya bjir ) ) https://t.co/1HA3AwLIIR,Anger,0.5316963791847229
maba24amin,@naawurra_ ayoo kursus denganq,Joy,0.7270647883415222
pent0lgring1,Ngantuk bet cuyy udh ikut kursus aja ini smbil meluangkan waktu buat usaha nanti daripada merenungkan sesuatu yg gk penting.,Anger,0.4839112460613251
myluvlyarchive,@lovvellyi Kalo kelas grafis ak ikut disini. Ini mereka lagi adakan kursus photography. Ak biasanya dapat info kursus lain dari emak sih https://t.co/ACH9u57dLh,Joy,0.39208298921585083
FaintedCrux,@faintdemure Kursus.. Padahal aku gak jago.,Neutral,0.37829723954200745
tamotoast,@ecclesiya ntar yah gue ambil kursus aja wkwkw,Neutral,0.2991703152656555
fyfrhn,Berharap berita ni betul aku sumpah tak nak pergi sebab tak ready apepun. Mental aku barai kaw tahun ni. Dengan macam macam yang jadi ni buatkan aku lagi taknak pun pergi kursus tu. Lagipun aku dah tua sial nak pergi ibarat macam nak study balik benda yang aku study time dip,Anger,0.4001915752887726
yaeladittt,pagi2 melow liat postingannya sukma yg photoshoot pake almet wearpack jadi keinget itu dulu rencana photoshoot nya sama fajar pake baju toga baju wearpack jurusan karena sama2 anak teknik pake almet yg terakhir pake baju kursus english kita barengan nyesek bgt bgt ,Joy,0.7068742513656616
sarahahmadmurad,My very first kursus handled A-Z by me. Semoga Allah permudahkan urusan i aamin yra,Joy,0.7913490533828735
884OkezoneRadio,Zoners! Pagi lo bakal ditemenin @ajiSABHA dari jam 6-10 di #GoodMorningZone Hari ini @basboi_ harus izin dulu karena lagi ikut kursus mancing tuna https://t.co/rQwbRMxTLl,Joy,0.4033675491809845
himegko,aaaa anjir ntar siang kursus mobil tpi sendirian kocak kocak :),Joy,0.6030071973800659
for_reaallll,@convomf nyokap gue gabisa kepang ,Neutral,0.5522178411483765
mizzkamalia19,@zachkry @TVPertiwi_MY Takder lesen confirm x gie kursus pengendalian makanan confirm x amik suntikan typhoid...,Joy,0.37372609972953796
mizzkamalia19,@jonjonijonatan @corleone6488 @SyedAkramin Sikit² nak main bangsa..kalo ko ikut law xder aaa kena amik tindakan...aku x taularr tempat lain yang banyak suka meniaga rembo nier kebanyakkan orang kita...kalo meniaga makanan tuh tanpa lesen konfirm x gie kursus pengendalian makanan kemungkinan besar tak amik suntikan typhoid,Joy,0.5849626064300537
drpulaupinang,KURSUS TVET UNTUK SEMUA TIADA UNSUR PILIH KASIH #MalaysiaMADANI #kerajaanPerpaduan #malaysiaviral #Malaysia #TVET #bumiputera #pulaupinang #AhmadZahidHamidi #demirakyatpenang https://t.co/Pey26IzQG5,Love,0.4029313921928406
wonbinkw,@mrwonbinwife pls buka kursus oke soflen,Neutral,0.5902635455131531
ffirlyyy,pgn pnya banyak duit biar bisa ikut kursus sana sini huhu,Anger,0.37970098853111267
Supriya77456669,@markvz_mazter @NyaiNeneng Kursus karo @marsudi_rebond kuwi keto'e... ,Joy,0.4074365794658661
melianaprtwi,Saat aku memilih resign tujuannya untk menghindari perempuan itu situasi malah menyatukannya dmn kami terlibat pada agenda kursus bersama yg di inisiasi oleh anak relawan. Aku jdi harus melihat mereka terus pdhl ingin menghindarinya.,Anger,0.4200493395328522
pakc1k,Kalau macam ni punya rate lagi elok dia gi kursus mengurut bai. Gila lah weh. 21 job tu berapa jam sia nak dapat?,Neutral,0.3412332236766815
xavierastar,Dahal waktu itu jarak ke tempat kursus gue mayan jauh. Dan gue kursus nya di weekend jadi weekend gue pun gada istilah libur. Gila banget kalau dipikir pikir buat bocah SD,Neutral,0.4292435646057129
xavierastar,Aku pernah cerita ini mah. Yang aku rela jalan kaki pergi kursus terus berusaha buat dapat rank biar sering interaksi dengan belio. Dan waktu itu gue masih SD. Waktu itu gue juga rela nabung buat beli pulsa karena waktu itu gue g punya andro,Joy,0.33283621072769165
nunanya_wonu,@shuadoreu itu si shua ajarin bahasa engres dulu ke kita ak mau kursus ke dia,Anger,0.3715741038322449
onyx333_333,nyesel bgt baru kursus skrg ajg,Joy,0.23424626886844635
mAsTINY_lee,@mingtzu0604 Hahahahaha jom register bqsm aku pun busy minggu ni. X tau sempat ke tak. Aku ada cable boleh cari kursus utk kumpul cpd point yg mur2 ,Anger,0.48933014273643494
SituSotoSato,@TaqiusSA @perogeremmer Utk sy pribadi ms office jauh lebih penting sih. Dulu tahun 2003an pas SMP sampai sy rela2in kursus di sekolah dan nyatanya memang sampai skrng msh relevan. Alhamdulillah msh kepake smp skrng n kyknya smua pekerjaan bklan terkait at least sama word n excel kecuali buruh,Joy,0.7337363362312317
APMtwiter,Seramai 33 orang peserta terdiri daripada pegawai APM seluruh Malaysia telah terlibat dalam kursus ini. Untuk makluman kursus ini akan berlangsung selama 4 hari bermula 24 hingga 27 Jun 2024 (Isnin hingga Khamis). https://t.co/owbUBLCODi,Anger,0.5301916599273682
APMtwiter,Selasa 25 Jun 2024 - Sekitar hari pertama kursus anjuran Cawangan Pengurusan Sekretariat Bahagian Pengurusan Bencana dan Operasi Ibu Pejabat Pertahanan Awam bertempat di D'Village Resort Melaka Ayer Keroh Melaka. https://t.co/kewbw19w9n,Joy,0.2367793172597885
APMtwiter,#LATIHAN KURSUS PEMANTAPAN PEGAWAI SEKRETARIAT PENGURUSAN BENCANA TAHUN 2024 @jpmgov_ https://t.co/MxWaSSQ34D,Joy,0.45344361662864685
bebopbeebop,@ComicsByVieN Man I could make millions kalau benda ni pun ada kursus ,Neutral,0.2662202715873718
zimzalazz_,kursus bahasa inggris yg recommended mana ya gaess. mau ngisi liburan,Anger,0.40087249875068665
syaza2nanordin,rasa nak ponteng kursus pergi amik ben khamis ni,Anger,0.5709903240203857
cockatoocourse,@JennieMurp46716 keren kak semangat terus belajarnya ,Joy,0.9671054482460022
cockatoocourse,@wethorexas_ul semangat kak ,Joy,0.975093424320221
smsainsktsester,Kursus Kejurulatihan Kawad Kaki Kor Kadet Polis di SMK Belara Adif Danish Alif Irsyad Siti Nur Alyani Nurin Shazmimi Guru Penasihat : Cikgu Wan Eliza https://t.co/yNWAXUYyF1,Joy,0.4502527117729187
cockatoocourse,@jakenekkoya dari memperbanyak vocab kak,Joy,0.6425867080688477
EddieBachroel,@ainunnajib satu pesohor pernah kursus akting di sana sering di suruh ngomong dengan tembok..bukan cermin lagi ,Anger,0.36226528882980347
jaemain,@WlNTERI Kayaknya kamu harus kursus tebak khodam mulai sekarang dd makasih udah ikut main malem ini ya,Joy,0.9791649580001831
cockatoocourse,@beyyapov jangan nyerah belajarnya semangat ,Neutral,0.3927891254425049
cockatoocourse,@Psrmixx semangat kak belajar bahasa jepangnya,Joy,0.9814163446426392
cockatoocourse,@jenorgeous semangat kak belajarnya,Joy,0.9945622086524963
cockatoocourse,@jeyetem semangat kak,Joy,0.996044933795929
sha_bi99,Adakah yg buka les atau kursus bahasa jepang?,Neutral,0.5675516724586487
cockatoocourse,@gryffhoon ayok kak belajar lagi semangat ,Joy,0.904501736164093
cockatoocourse,@fleurubi mandarin kak,Joy,0.684310793876648
cockatoocourse,@simpforen semangat kak belajarnya ,Joy,0.9945622086524963
dimas_aph,Agak unrelated. Dulu pernah ikut kursus TOEFL IBT. Sempat lihat peserta dg lanyard LSF Ini hal yg menyebalkan dari kaum terdidik di sini. Mereka menggunakan pengetahuannya untuk membatasi informasi ke masyarakat. Seperti Menteri lulusan Harvard mengatakan kuliah tidak penting,Sad,0.9102655053138733
SinarOnline,Kerajaan buta warna beri peluang rakyat ikuti TVET - Ahmad Zahid BULETIN TIKTOK 25 JUN 2024 Kerajaan mengambil pendirian buta warna atau tidak pilih kasih dalam memberikan peluang kepada rakyat Malaysia untuk mengikuti kursus Pendidikan dan Latihan Teknikal dan Vokasional https://t.co/wemqQ2bRcE,Anger,0.5884049534797668
cockatoocourse,@aillicy hayu kak belajar bahasa mandarin,Anger,0.24539215862751007
cockatoocourse,@nattxxii mandarin oke sih kak,Joy,0.5683954954147339
cockatoocourse,@wngam3boi saya kak,Joy,0.8589051365852356
cockatoocourse,@ilyybunnywin les mandarin di cockatoo course aja yuk kak,Joy,0.865717887878418
fxdhyltf,Kursus baju koporat. Both nda suka.,Anger,0.40086179971694946
Truevve,@worksfess Bisa asal rajin apply ikut kursus nambah skill nanya relasi krn ada tipe loker yg tersembunyi ,Joy,0.27117010951042175
apbm_batugajah,BERMULANYA KURSUS ASAS KEUSAHAWANAN SOSIAL DI KELANTAN Sekali lagi Cawangan Penyelarasan dan Strategik APBM Batu Gajah Perak menganjurkan Kursus Asas Keusahawanan Sosial bermula pada 25-27 Jun 2024 bertempat di Institut Pengurusan Peladang Panji Kota Bharu Kelantan. https://t.co/KcMGcYSFoF,Joy,0.3769548833370209
cravmbs,tahun ini katanya kerja September trus kuliah. waduh kuliah sambil kerjaa tapi egk apa apaa terus kursus masak sama bikin kuee. gapapaa aku sukaaa semoga kuat deh jalaninnya,Anger,0.5426411628723145
junellaja,padahal ge kursus banyak tutorial di yt jg banyakkk,Joy,0.35632315278053284
HRJ23O0,ada ga si kursus seni atau musik di Jogja yg bs buat liburan ini (( 2 Minggu )),Neutral,0.380341500043869
alfeeii,@hmm261120 @perogeremmer Nah harusnya begini di yt sendiri tutorial gratis seabrek yg kalo dulu harus kursus dulu biar tau. Gw bisa masak pun full belajar dari yt dan google,Joy,0.389317125082016
scoobaedo,@sherlin_019 sini kursus sm ak,Joy,0.39616239070892334
KiwKiww16,@jiayiyi97 *kursus gitu maksudnya,Anger,0.5101436376571655
HRJ23O0,KURSUS B ING SMUA NJINKKK BOSENNNN PUQIIII ,Anger,0.4175049960613251
HRJ23O0,kursus apaan sih ga ad minat ap ap selain seni tp kalo rikues yg begitu kena oceh puki puki,Neutral,0.5354838371276855
ijunomiyo,mending kursus prancis jerman japanese atau mandarin ya teman teman.. #studytwt,Anger,0.43399789929389954
shinbine,@worksfess bisa nder semangat yaaa rajin cari info soal kursus/pelatihan aja yg bisa nambah isi cv!,Joy,0.835752546787262
fatinurliyana1,Esok kursus malasnya,Joy,0.30060046911239624
jino__ajinomoto,ada yang namanya etika berkendara tapi gatau ya diajarin atau engga kalo di kursus.,Anger,0.5604566335678101
storybyshadow,@worksfess HALO AKU MAU NGAJAK KALIAN ADA YG MAU IKUT KURSUS GK? Kursus B. Korea harganya 10k dari harga 150k. Ada tips linkedin + skripsi jga. IELTS &amp; TOEFL CMN 25k UDH DAPET SERTIFIKAT. Tapi terbatas kuotanya cmn buat sampe malam ini jam 23.59. Yg mau bisa rep or dm ya,Neutral,0.4432295560836792
sugaringboti,ngapain nyuruh jw kursus elu aja yg gw suruh ke dokter tht kuping lo byk conge ny ampe gbs filter suara vocal line yg bnrn bagus ga cuma haechan aja yg bagus,Neutral,0.569749653339386
kukilakulminasi,@mintteavanaa @gayung_aer Aku buka kursus pasang gas kak,Neutral,0.6728730201721191
cettaonlineclas,Duh Mince jadi pengen makan sushi. Kalo kamu sushi lovers juga bukan Cetz? Source: https://t.co/gMmJ8rP70D.,Anger,0.32625946402549744
cettaonlineclas,Terus waktu itu sushi juga gede-gede sekitar 1 5 sampai 2 kali lebih gede dari nigiri sushi yang banyak dikenal sekarang. Makanya biar topping-nya nggak jatoh dimakan one bite pake tangan deh. ,Love,0.5625861883163452
