username,full_text,predicted_label,probability_emotion
isthiud,Sat set brutal bin ugal-ugalan berkedok early bday trip. Eh buat juli udah daftar workshop sama mau lanjut kursus ,Neutral,0.9505879878997803
Kelas_ppds,Pendaftaran kursus persiapan tes PAPs dan AcEPT UGM 2024 https://t.co/InW1AOXr8G #kelastpatoefl #kursuspapsugm #lespapsugm #kursusaceptugm #lesaceptugm https://t.co/mdULfvPIQ4,Anger,0.3043324947357178
_rxinss,Banyak benda nak beli lagi untuk kursus tapi mengantuk lah. Rasa nak tidur je. Hmmm,Joy,0.3286881148815155
1onto,@Mwatie9 @jokowi Datang kerumah masing masing guru saja dan Preoritaskan ambil pembelajaran yg penting2 aja. Plus ambil kursus yg berguna untuk anak. Belajar ikut dalam sistem negara itu tak menjamin sukses.,Joy,0.7390027046203613
roykbsmalaysia,Kota Kinabalu | 8 9 Jun 2024 Pejabat Pendaftar Pertubuhan Belia telah melaksanakan Kursus Pengurusan Berkesan (KPB) Pertubuhan Belia Peringkat Negeri Sabah dan WP Labuan 2024 bertempat di Sky Hotel Kota Kinabalu dan telah dihadiri seramai 41 orang peserta. https://t.co/Df6rswlyaf,Neutral,0.6709485650062561
lilanns__,Anj dikira w kursus sama tryout gk ngisi waktu? ,Anger,0.35943490266799927
qlsk_33,krn ya gt.. kenapa hrs sekolah lg? Apa gabisa kursus singkat aja? Apa yg mau dikejar? Habis sekolah mau apa? Biayanya studi lanjut tu ga murah dgn/tanpa beasiswa; persiapan dan prosesnya panjang; modelnya beda dgn S1 yg temennya banyak.,Fear,0.31833896040916443
Kelas_ppds,Pendaftaran kursus persiapan tes SIMAK UI S2 S3 PPDS Profesi dan PPDGS 2024 https://t.co/ziecESQ34S #kursustpaui #kursussimakui #lessimakui #ppdsui #kelastpatoefl #kursuseptui #leseptui https://t.co/rKdUkHo6Nk,Joy,0.5082300901412964
itsfinie,Program kursus keusahawanan mana yang terbaik ehh?,Neutral,0.9180678129196167
KediriFess,kursus bahasa asing sing lengkap cah enek diskone sisan https://t.co/M4TnauLDlS,Neutral,0.4352596700191498
tutornomor1,Yang relate acungkan tangannya mommy-mommy dan bunda-bunda Les bahasa Inggris bareng Tutornomor1 banyak kelebihannya loh! Swipe sampai akhir! Kami membuka kursus bahasa inggris PALING MURAH! WA kami untuk pendaftaran https://t.co/n6jJeweTSf https://t.co/6KCB0i9KaQ,Anger,0.430037260055542
dreamatnightt,@the8december Harusnya ada kursus gitu gasi. Belajar ngerokok kalau aktornya gabisa mah ,Anger,0.3109758496284485
chocobbokari,Nyesel bangett belum bisa jahit Dulu pas masih ada mama gak sempet belajar padahal mamaku jago jahit Kalo mau kursus jahit juga sekarang mah gak ada waktunya Pengen juga bisa jahit baju sendiri atau baju boneka juga gapapa deh. Tapi jahit tuh harus bisa gambar ya?,Joy,0.468964546918869
cockatoocourse,@halloiniarin bahasa mandarin oke banget kak ikut saja ,Anger,0.3575848937034607
cockatoocourse,@yxwly semangat kak ,Joy,0.9183415174484253
cockatoocourse,@cloeysun amin kak semangat ,Joy,0.9801590442657471
kiwiclandestine,@menungsoaneh siniii di kursus akuuuu https://t.co/Y1DqD1IQzh,Neutral,0.3011053800582886
masak_kursus,*Kursus Masak Sidoarjo Swansh Culinary* ▪︎fried chicken ▪︎jamur krispy ▪︎Tahu krispy ▪︎Udang Krispy ▪︎ sambal geprek ▪︎ pembuatan tepung Yuk Action Sekarang ! Info dan pendaftaran Hub. Call Center: 0813 3111 0046 Admin 1: 0882 1726 8680 https://t.co/7nRgvxebrJ,Neutral,0.5565298795700073
masak_kursus,Mau Bisnis Kuliner? Bisa jual Online Via goofod dan Grabfood Tanpa Repot Buka Depot. Bisa di Kerjakan Sendiri Di dapur Rumah .. praktis Dan Tersistem. Materi Kelas Bisnis 1. Paket Nasi Kebuli 2. Kare Kambing Goreng 3. Acar Kebuli 4. Nasi Goreng Kebuli Lengkap https://t.co/6w3G7uftMe,Joy,0.42536479234695435
masak_kursus,Kursus Masak Sidoarjo Swansh Culinary Tanpa Harus Banyak Mencoba Resep-Resep Yang Menguras Waktu Tenaga Biaya dan Pikiran Anda. *Bebek bumbu hitam Bebek sinjai Bebek Remuk Sambal terasi Sambal pencit* dan tips tips yang tidak akan anda dapatkan di Tempat kursus masak Lain https://t.co/T5RF8bQupz,Joy,0.5686405897140503
masak_kursus,Kursus Masak Sidoarjo Swansh Culinary* Kursus Masak *dengan materi* ▪︎Nasi pecel lengkap ▪︎ Rawon ▪︎ Lodeh ▪︎ Es Dawet Yuk Action Sekarang ! Info dan pendaftaran Hub. Call Center: 0813 3111 0046 Admin 1: 0882 1726 8680 (wiwin) Admin 2 : 0877 0889 5497 (Wiwin) https://t.co/kSZgZD2v6h,Neutral,0.6030710339546204
wmmazham,@chachochaa @meinmokhtar Sudah.. Kalau bukan soal bersyukur pastu soal apa? Dalam perkahwinan ni luas saling berkait.. Sy bukan ustaz tapi Alhamdulillah masa kursus kahwin saya tak tidur ...,Neutral,0.3372282385826111
masak_kursus,Mau Punya Bisnis NASI TUMPENG yang sudah Jelas Banyak Penggemar di segala Usia dan Tidak Kenal Musim dan sebagai Hidangan untuk keluarga tercinta ....? *NASI TUMPENG* dan tips tips yang tidak akan anda dapatkan di Tempat kursus masak Lain https://t.co/YBLreg3INu,Love,0.9999959468841553
masak_kursus,Kursus Masak Sidoarjo Swansh Culinary *Rawon Soto Daging empal ayam suwir jeroan ( babat paru usus)* dan tips tips yang tidak akan anda dapatkan di Tempat kursus masak Lain https://t.co/uvwVGPai74,Neutral,0.24420005083084106
nadzmiwjdi,@aqmal_najmi @kuasasiswa dah tak boleh harap @kuasasiswa. dia pun dan berumur masa dia dah berlalu. masa jumpa fahmi haritupun dia kata nak fokus buat bengkel dan kursus pendek. generasi baru yang kena step-up the game.,Joy,0.9054886698722839
halloiniarin,beneran dipaksa ikut kursus mandarin bjir,Anger,0.31810563802719116
masak_kursus,Kursus Masak Sidoarjo Swansh Culinary* Yukk action sekarang Kursus Masak *dengan materi* ▪︎Bebek Goreng ▪︎Ayam Goreng ▪︎Ikan Bakar ▪︎Udang saos asam manis ▪︎Kepiting saos padang ▪︎ Sambal Terasi dan Sambal lamongan https://t.co/hJVylyFI0w,Neutral,0.586686909198761
thomaschandra,@AkuntanMilenial .. dan peserta kursus tax planning a.ka kursus grey area perpajakan,Neutral,0.26957249641418457
realDanial14,@shukrifaiz_faiz @XavierNaxa Today at Apple - sesi kursus percuma untuk menggunakan produk Apple.,Joy,0.520769476890564
masak_kursus,Kursus Masak Sidoarjo Swansh Culinary* *dengan materi Frozen* ▪︎sosis ▪︎Sempol ▪︎Tahu bakso ▪︎Nugget ▪︎ Bakso ▪︎kuah Yukkk Daftar dan Action sekarang Juga!!! https://t.co/YBcXpstu20,Neutral,0.5638555288314819
masak_kursus,Menerima Pesanan Nasi Kotak *dengan materi Nasi kotak* ▪︎Nasi putih ▪︎ayam bakar ▪︎kering tempe ▪︎tumisan sayur ▪︎Bali telor ▪︎Krupuk ▪︎perkedel kentang ▪︎Mie Yuk Action Sekarang ! Info dan pendaftaran Hub. Call Center: 0813 3111 0046 Admin 1: 0882 1726 8680 https://t.co/1b4YhAK7xK,Joy,0.7400667071342468
masak_kursus,Menerima Pesanan Nasi Kotak *dengan materi Nasi kotak* ▪︎Nasi putih ▪︎Iga Bakar ▪︎Ayam Goreng ▪︎oseng sayur ▪︎Bali telor ▪︎Krupuk ▪︎Jeruk ▪︎Roti abon pedas Yuk Action Sekarang ! Info dan pendaftaran Hub. Call Center: 0813 3111 0046 Admin 1: 0882 1726 8680 https://t.co/CZg0lMKhKM,Joy,0.7502089142799377
Kelas_ppds,Pendaftaran kursus TPA Bappenas dan TOEFL ITP persiapan pascasarjana doktoral dan PPDS Universitas Brawijaya 2024 https://t.co/RaJyrlOhz8 #kelastpatoefl #kursustpabappenas #lestpabappenas #kursustoeflitp #lestoeflitp https://t.co/Godcku4DVE,Anger,0.25515085458755493
Budi_2232,@GL_Filosufi @__anomali__ @gundala2221 @fahimabdoellah @gembeltwn24 . GRAND OPENING FILOSUFI GL Kursus Bahasa Isyarat . https://t.co/vq0F0r9RSG,Joy,0.5276588797569275
Budi_2232,@GL_Filosufi @__anomali__ @gundala2221 @fahimabdoellah @gembeltwn24 . GRAND OPENING FILOSUFI GL Kursus Bahasa Isyarat . https://t.co/NNMOxMjLIq,Joy,0.5276588797569275
rawdahalhikmah,Kursus yg bersifat padat tapi santai ini akan diadakan: Tempoh: 1 jam (per kuliah) Mod: Online Bayaran: One-Off (bkn per kuliah) *Rakaman turut disediakan* Untuk mendaftar sila layari: https://t.co/XBG3OYFfXl atau hubungi: https://t.co/EDxUs5ZGJl (Zulhairi),Anger,0.3109758496284485
rawdahalhikmah,Rawdah al-Hikmah buat julung kalinya akan membuka satu kursus iaitu Kursus Singkat Kalam: Pembuktian Kewujudan Tuhan Untuk Pemula. Kursus ini bertujuan memberi gambaran awal kepada peserta terhadap penghujahan &amp; pendalilan kewujudan Tuhan.,Joy,0.7191160917282104
rawdahalhikmah,Kursus Singkat Kalam 1.0 Masih Dibuka! Kita mungkin terfikir: Apakah cara paling efektif untuk membuktikan Tuhan itu wujud? Apakah falasi ketika berfikir tentang kewujudan Tuhan? Benarkah dakwaan ahli agama mewujudkan konsep Tuhan utk kepentingan peribadi? Dan banyak lagi... https://t.co/ydJeQpVAK3,Neutral,0.3705686628818512
CASKT_JKR,26 Jun 2024 telah diadakan Kursus Pengurusan Dokumen Terperingkat yang dihadiri oleh pegawai-pegawai CASKT yang terlibat dalam menguruskan dokumen terperingkat Jabatan. Kursus ini telah diadakan di Bilik Helconia Menara PJD. @IPJKR_Official @RinnaSiow #JKRMalaysia https://t.co/DiCNVCjDd2,Joy,0.37101495265960693
kelasbahasaidn,Pendaftaran kursus bahasa Perancis tes DELF dan DALF A1 - B2 keperluan beasiswa dan kuliah S1 S2 dan S3 Perancis 2024 https://t.co/JpEG3VI4GY #kursusbahasaperancis #lesbahasaperancis #kelasbahasa #kuliahkeperancis #beasiswaperancis https://t.co/L9N4NLGayi,Anger,0.3109758496284485
akm_pmo,Seksyen Pengurusan Sumber Manusia AKM Pejabat Perdana Menteri telah melaksanakan Kursus Penulisan Surat Rasmi Memo dan E-mel yang berlangsung selama tiga (3) hari bermula pada 24 hingga 26 Jun 2024 bertempat di Melaka. #AkademiKenegaraanMalaysia #PejabatPerdanaMenteri https://t.co/bRg1RMnY4t,Neutral,0.897625744342804
FitriWu11210276,@sachalang2023 Makasih ka. Hehe yuk kursus ka nanti di artiin bahasanya ,Joy,0.9454714059829712
Eunhae871,Aku xpaham. Kursus dah buat 2 bulan lepas. Aku da mention sapa xdapat e certificate boleh terus jumpa aku sblm balik. Eh tiber harini wasap cakap xdapat sijil. Apa masalah awak ni??,Anger,0.25796782970428467
peabuttmomma,@eajchuu Jars pada jago2 banget pantun deh. Pada kursus di kominfo ya?? ,Fear,0.25846242904663086
tecmalaysia,Seramai 20 orang peserta telah mengikuti kursus CA1C dan semua peserta berpuas hati dengan penyampaian yang diberikan. Selepas latihan peserta mengetahui dengan lebih baik mengenai Sistem Fiber to The Home (FTTH) serta teknik pemasangan dan pengujian dalaman Fiber Optik dari,Anger,0.5893104672431946
tecmalaysia,Kursus Fiber Optik - Pendawaian Dalaman (CA1C) dengan 10 Mata CCD Pensijilan: Sijil Kecekapan (1C)-Premis Pelanggan Sijil Dikeluarkan oleh: Telekom Malaysia (TM) Sijil Diiktiraf oleh: Suruhanjaya Komunikasi dan Multimedia Malaysia (SKMM) Tarikh: 26/6/2024 (Rabu) https://t.co/UIdHdULkxJ,Neutral,0.7918291091918945
kosmo_online,Kursus integriti antirasuah jadi mata pelajaran wajib di TVET https://t.co/69cL4ZFjkg,Anger,0.23566614091396332
EEnesje23201,Politisi itu kompetensi nya kalau cari kerja cuma bisa begini sudah oke ya? 1. sudah mulai sholat jumat di lapangan dah cocok mimpin jakarta 2. merah putihnya gak diragukan. Beda sama kita2 lulusan apa? Kursus apa yg diikuti toefl berapa? Mau kerja keras dibawah tekanan?.,Sad,0.6060671210289001
ravienroseanne,kak kamu gaada niatan buka kursus ngerajut online kah,Anger,0.2922874987125397
BeOneADa,Sangat antusias untuk mengumumkan bahwa saya telah menyelesaikan kursus Finance and Accounting. Terima kasih kepada Myskill atas pengalaman belajar yang luar biasa! #LearnatMySkill https://t.co/8gns9td76q,Love,0.5490556955337524
mekariuniv,Serta BONUS: FREE kursus Basic Concept of Project Management senilai Rp 49.000 - ️ FREE certificate materi dan rekaman yang dapat diakses seumur hidup ️ Door Prize tiket Mekari Conference 2024 Kuota terbatas! Daftar sekarang di https://t.co/ee5QDkF0iw https://t.co/HXqjoIMVWa,Neutral,0.7863438725471497
Kelas_ppds,Pendaftaran kursus persiapan TPA Bappenas dan TOEFL ITP PPDS ULM Banjarmasin https://t.co/Prm1Zri4pb #kursustpabappenas #kursustoeflitp #kelastpatoefl #lestoeflitp #lestpabappenas https://t.co/duKN934gZH,Anger,0.3109758496284485
Kelas_ppds,Pendaftaran kursus persiapan TPA dan EAP UNS persiapan PPDS Pacasarjana dan Doktoral https://t.co/Q6KqwpOo3y #kursustpabappenas #lestpabappenas #kelastpatoefl #kursuseapuns #EAPUNS https://t.co/EeB9nrpy7n,Anger,0.3109758496284485
cettaonlineclas,Kalo kamu kaum mager tapi pengen upgrade skill bahasa asing ke Cetta aja! Di https://t.co/VnOZk3VHyS ada kursus bahasa asing online bareng tutor berpengalaman yang pastinya bisa kamu ikutin sambil rebahan loh. Pas banget buat kaum mager kan? https://t.co/rU2T28ZII4,Anger,0.7525469660758972
cettaonlineclas,Jiwa magerku tiap ngeliat kasur: https://t.co/4GDKZvMKst,Fear,0.28105872869491577
riyuna_lee,@azzaharahman @PPM_MTA Terima kasih @azzaharahman saya dah emel pihak @PPM_MTA juga menelefon PPM untuk info lanjut. Cik Emilda sangat peramah dalam membantu saya. Kalau Azzah ada tips untuk lulus dengan cemerlang kursus diploma terjemahan tersebut harap tak keberatan untuk berkongsi. Terima kasih!,Joy,0.7593271732330322
angeliicenergy,Ketemu temen TK di tempat kursus terus dia nanya udah nikah apa belum nangis ,Anger,0.30746498703956604
CheffHery,Kursus Masak Sidoarjo Swansh Culinary Tanpa Harus Banyak Mencoba Resep-Resep Yang Menguras Waktu Tenaga Biaya dan Pikiran Anda. *Rawon Soto Daging empal ayam suwir jeroan ( babat paru usus)* dan tips tips yang tidak akan anda dapatkan di Tempat kursus masak Lain https://t.co/7f6Hk6OEUC,Anger,0.36548978090286255
excowork,Siapa nih yang lagi kursus di Kampung Inggris Pare? Kalau lagi nyari tempat nyaman buat belajar atau bekerja tapi ngga pengen terlalu ramai bisa kesini ya! Lokasinya ada di jalan Kemuning depan lembaga Delta. https://t.co/dJ3nu76rtg #kampunginggrispare #kediri https://t.co/2AL65163gA,Sad,0.2862718999385834
Anti_Kadroenz,@erlanishere Bacod di medsos gini-gini doank tapi suruh berangkat ke Gaza pada ga mau!! Giliran diserang playing victim mayan lah bang bisa jualan iklan kursus gratis.,Fear,0.36867913603782654
nasxsoul2,@thxxdtxddy Ye. Ambik kursus balik setiap kali pregnant,Neutral,0.604241132736206
SafahherbsHq,Tinggal 1 hari je lagi sebelum sesi kursus facial bermula! Khas untuk ownerspa yang nak upgrade knowledge treatment yang berkesan dan upgrade income minima 10K sebulan. #safahherbs #kuasaibisnesspa #petuatradisimelayu #produkspa https://t.co/5QR1oxYHHR,Neutral,0.2599370777606964
junsnowmyeon,SIAPA TAHU KURSUS KAHWIN DIA BUAT APA JE SELAIN DENGAR CERAMAH? ADA TEST KE APA KE LEPAS TU?,Anger,0.3036111891269684
yusufgunawan,@ipoksamidub Hmmm Apakah kurang mumpuni matkul atau kursus/sertifikasi yang ada atau harus diambil dlm proses ya? ,Neutral,0.48838335275650024
starrwish,@puserxavier Ngga na kmrn itu aku kursus aja terakhiran,Neutral,0.5819714665412903
zulaikhasudin,Arini tca elman...papa bawak kanelman g tca mama kursus...minx tlg kshu n iskandar temankan laki sy g tca anak...sbb tkut laki sy xfhm medical term doc ckp kt laki sy.... mekasih kawan2....,Fear,0.7527265548706055
Liliajakbar,Lu aja lah yang kursus bangsat apaan banget kontol 20+ materi disuruh selesain seminggu? Deadline aja 4 bulan memek kontol,Anger,0.3109758496284485
PejabatSukan,KUALA LUMPUR 26 Jun 2024 - Pejabat Pesuruhjaya Sukan Malaysia telah menganjurkan Kursus Pengurusan Organisasi Badan Sukan (KPOBS) 2024 Siri 2. Seramai 60 orang peserta telah menyertai kursus ini. https://t.co/ixuBDDZBEb,Sad,0.750981330871582
nasxsoul2,Drpd buat kursus kahwin baik wajib kan kursus keibubapaan.,Joy,0.4195604622364044
tutornomor1,jangan ragukan manfaat belajar bahasa asing buat si kecil! Kami membuka kursus bahasa inggris PALING MURAH! Ada program Regular dan Private Kami juga membagikan tips bagaimana caranya menjawab soal-soal sulit di test TOEFL IELTS TOEIC UTBK PKN STAN dan Speaking https://t.co/xIGkQL2sHN,Anger,0.3846874237060547
linguo_id,KURSUS BAHASA RUSIA Tingkatkan keterampilan bahasa Rusia anak sedini mungkin! Yuk daftar sekarang dengan klik link di bio #kursusbahasarusia #belajarbahasarusia #BahasaRusia #kursusbahasarusiaanak #kursusbahasaanak https://t.co/0xhgXCSNvw,Neutral,0.5649203062057495
CheffHery,Kursus Masak Sidoarjo Swansh Culinary* *dengan materi Frozen* ▪︎sosis ▪︎Sempol ▪︎Tahu bakso ▪︎Nugget ▪︎ Bakso ▪︎kuah Yukkk Daftar dan Action sekarang Juga!!! https://t.co/qIAqmW62LE,Neutral,0.5638555288314819
he_sfrombusan,@tanyakanrl aku butuh setidaknya 6 tahun nder untuk bener bener nggak kepikiran lagi sibukin diri cari hobi perbanyak temen cari pengalaman atau kursus glowup sama kemampuan insyaAllah lupa sendiri aku beberapa kali ketemu orangnya bahkan keluarganya di jalan tp udah biasa aja gitu hehe,Neutral,0.4722682535648346
peace_pare,Pengen lancar speaking bahasa inggris tetapi masih sering rebahan dan jarang praktek ? ikutan aja kursus di PEACE English Academy PROGRAM 1 BULAN : Rp 1.275.000 PROGRAM 2 BULAN : Rp 2.400.000 PROGRAM 3 BULAN : Rp 3.425.000 https://t.co/BVn4PGf2Qe,Neutral,0.4988986849784851
mommiesdaily,Yuk asah kemampuan berbahasa asing anak di tempat kursus Bahasa Mandarin dan Jepang ini. Bersertifikat dan diajar langsung oleh profesional. https://t.co/rlcxOgAanl,Neutral,0.30901971459388733
cockatoocourse,@eeeja110 semangat terus kak belajar bahasa inggrisnya ,Joy,0.825620174407959
cockatoocourse,@nadyarac hayuu kak mulai belajar semangat ,Joy,0.771432101726532
cockatoocourse,@periperiiu les di cockatoo course aja yuk kak,Joy,0.5179620385169983
cockatoocourse,@tousIesyours di cockatoo course bisa kak mulai 200ribuan aja perbulan,Neutral,0.5344980955123901
cockatoocourse,@bmgybil ayok kak semangat belajarnya ,Joy,0.7616680860519409
apbm_batugajah,MAJLIS PERASMIAN PENUTUP KURSUS ASAS KEUSAHAWANAN SOSIAL KOTA BHARU KELANTAN 26 JUN 2024 - Majlis perasmian penutup Kursus Asas Keusahawanan Sosial telah disempurnakan oleh Tuan Vijayan Kumar a/l Nadarajan Pengarah APBM Batu Gajah Perak. https://t.co/nbinuhHWJe,Neutral,0.9628026485443115
annabellerin_, Semua course leader dan pensyarah diminta untuk stay alert sementara folio kursus sedang dianalisis YA ALLAH TAKUTNYA!! Semoga my subjects takde masalah ,Neutral,0.22374732792377472
cockatoocourse,@jangmishere gas kak mulai belajar bakor semangat ,Joy,0.8986237645149231
cockatoocourse,@piuyeollow yuk kak belajar bareng di cockatoo course,Joy,0.28770342469215393
cockatoocourse,@riizecatt hafalin hangeul dulu aja kak,Neutral,0.23800939321517944
cockatoocourse,@lowqueenn bagus sih kak berani beda ,Fear,0.27464058995246887
cockatoocourse,@_ilovejm_ ayok kak semangat belajarnya ,Joy,0.8163062334060669
cockatoocourse,@puedings semangat kak,Joy,0.9183415174484253
cockatoocourse,@pinpinayy belajar bahasa korea di cockatoo course aja yuk kak,Neutral,0.5551645159721375
cockatoocourse,@adanunna semangat kak,Joy,0.9183415174484253
minjeongszi,ada yang gunain email aku nama aku dan nomor hp aku buat daftar kursus barista(?) di Sinau Kopi duhh ya gustii orang kok ya bisa iseng/jahat kek begitu masalahnya ditagih uang pendaftaran anjrit gila gak lo ( ( typing ku ngetik nama gak pernah kek Alia dewik ya bjir ) ) https://t.co/1HA3AwLIIR,Anger,0.6162697076797485
maba24amin,@naawurra_ ayoo kursus denganq,Joy,0.40023183822631836
pent0lgring1,Ngantuk bet cuyy udh ikut kursus aja ini smbil meluangkan waktu buat usaha nanti daripada merenungkan sesuatu yg gk penting.,Joy,0.4310544729232788
myluvlyarchive,@lovvellyi Kalo kelas grafis ak ikut disini. Ini mereka lagi adakan kursus photography. Ak biasanya dapat info kursus lain dari emak sih https://t.co/ACH9u57dLh,Neutral,0.36713534593582153
FaintedCrux,@faintdemure Kursus.. Padahal aku gak jago.,Anger,0.3357992172241211
tamotoast,@ecclesiya ntar yah gue ambil kursus aja wkwkw,Anger,0.4420795440673828
fyfrhn,Berharap berita ni betul aku sumpah tak nak pergi sebab tak ready apepun. Mental aku barai kaw tahun ni. Dengan macam macam yang jadi ni buatkan aku lagi taknak pun pergi kursus tu. Lagipun aku dah tua sial nak pergi ibarat macam nak study balik benda yang aku study time dip,Neutral,0.44868022203445435
yaeladittt,pagi2 melow liat postingannya sukma yg photoshoot pake almet wearpack jadi keinget itu dulu rencana photoshoot nya sama fajar pake baju toga baju wearpack jurusan karena sama2 anak teknik pake almet yg terakhir pake baju kursus english kita barengan nyesek bgt bgt ,Anger,0.3109758496284485
sarahahmadmurad,My very first kursus handled A-Z by me. Semoga Allah permudahkan urusan i aamin yra,Joy,0.9554099440574646
884OkezoneRadio,Zoners! Pagi lo bakal ditemenin @ajiSABHA dari jam 6-10 di #GoodMorningZone Hari ini @basboi_ harus izin dulu karena lagi ikut kursus mancing tuna https://t.co/rQwbRMxTLl,Joy,0.39597028493881226
himegko,aaaa anjir ntar siang kursus mobil tpi sendirian kocak kocak :),Joy,0.7582724690437317
for_reaallll,@convomf nyokap gue gabisa kepang ,Neutral,0.4642859101295471
mizzkamalia19,@zachkry @TVPertiwi_MY Takder lesen confirm x gie kursus pengendalian makanan confirm x amik suntikan typhoid...,Joy,0.8822588324546814
mizzkamalia19,@jonjonijonatan @corleone6488 @SyedAkramin Sikit² nak main bangsa..kalo ko ikut law xder aaa kena amik tindakan...aku x taularr tempat lain yang banyak suka meniaga rembo nier kebanyakkan orang kita...kalo meniaga makanan tuh tanpa lesen konfirm x gie kursus pengendalian makanan kemungkinan besar tak amik suntikan typhoid,Neutral,0.3635718822479248
drpulaupinang,KURSUS TVET UNTUK SEMUA TIADA UNSUR PILIH KASIH #MalaysiaMADANI #kerajaanPerpaduan #malaysiaviral #Malaysia #TVET #bumiputera #pulaupinang #AhmadZahidHamidi #demirakyatpenang https://t.co/Pey26IzQG5,Anger,0.2859763503074646
wonbinkw,@mrwonbinwife pls buka kursus oke soflen,Anger,0.3109758496284485
ffirlyyy,pgn pnya banyak duit biar bisa ikut kursus sana sini huhu,Neutral,0.2125423699617386
Supriya77456669,@markvz_mazter @NyaiNeneng Kursus karo @marsudi_rebond kuwi keto'e... ,Neutral,0.3054369390010834
melianaprtwi,Saat aku memilih resign tujuannya untk menghindari perempuan itu situasi malah menyatukannya dmn kami terlibat pada agenda kursus bersama yg di inisiasi oleh anak relawan. Aku jdi harus melihat mereka terus pdhl ingin menghindarinya.,Neutral,0.7430005669593811
pakc1k,Kalau macam ni punya rate lagi elok dia gi kursus mengurut bai. Gila lah weh. 21 job tu berapa jam sia nak dapat?,Joy,0.5183581709861755
xavierastar,Dahal waktu itu jarak ke tempat kursus gue mayan jauh. Dan gue kursus nya di weekend jadi weekend gue pun gada istilah libur. Gila banget kalau dipikir pikir buat bocah SD,Sad,0.42703038454055786
xavierastar,Aku pernah cerita ini mah. Yang aku rela jalan kaki pergi kursus terus berusaha buat dapat rank biar sering interaksi dengan belio. Dan waktu itu gue masih SD. Waktu itu gue juga rela nabung buat beli pulsa karena waktu itu gue g punya andro,Sad,0.3827608525753021
nunanya_wonu,@shuadoreu itu si shua ajarin bahasa engres dulu ke kita ak mau kursus ke dia,Anger,0.3460873067378998
onyx333_333,nyesel bgt baru kursus skrg ajg,Anger,0.3259817957878113
mAsTINY_lee,@mingtzu0604 Hahahahaha jom register bqsm aku pun busy minggu ni. X tau sempat ke tak. Aku ada cable boleh cari kursus utk kumpul cpd point yg mur2 ,Neutral,0.2329491227865219
SituSotoSato,@TaqiusSA @perogeremmer Utk sy pribadi ms office jauh lebih penting sih. Dulu tahun 2003an pas SMP sampai sy rela2in kursus di sekolah dan nyatanya memang sampai skrng msh relevan. Alhamdulillah msh kepake smp skrng n kyknya smua pekerjaan bklan terkait at least sama word n excel kecuali buruh,Anger,0.3109758496284485
APMtwiter,Seramai 33 orang peserta terdiri daripada pegawai APM seluruh Malaysia telah terlibat dalam kursus ini. Untuk makluman kursus ini akan berlangsung selama 4 hari bermula 24 hingga 27 Jun 2024 (Isnin hingga Khamis). https://t.co/owbUBLCODi,Neutral,0.3617878556251526
APMtwiter,Selasa 25 Jun 2024 - Sekitar hari pertama kursus anjuran Cawangan Pengurusan Sekretariat Bahagian Pengurusan Bencana dan Operasi Ibu Pejabat Pertahanan Awam bertempat di D'Village Resort Melaka Ayer Keroh Melaka. https://t.co/kewbw19w9n,Neutral,0.4648899435997009
APMtwiter,#LATIHAN KURSUS PEMANTAPAN PEGAWAI SEKRETARIAT PENGURUSAN BENCANA TAHUN 2024 @jpmgov_ https://t.co/MxWaSSQ34D,Joy,0.49557992815971375
bebopbeebop,@ComicsByVieN Man I could make millions kalau benda ni pun ada kursus ,Anger,0.2717125713825226
zimzalazz_,kursus bahasa inggris yg recommended mana ya gaess. mau ngisi liburan,Anger,0.40500134229660034
syaza2nanordin,rasa nak ponteng kursus pergi amik ben khamis ni,Anger,0.2832449674606323
cockatoocourse,@JennieMurp46716 keren kak semangat terus belajarnya ,Joy,0.95087730884552
cockatoocourse,@wethorexas_ul semangat kak ,Joy,0.9234908819198608
smsainsktsester,Kursus Kejurulatihan Kawad Kaki Kor Kadet Polis di SMK Belara Adif Danish Alif Irsyad Siti Nur Alyani Nurin Shazmimi Guru Penasihat : Cikgu Wan Eliza https://t.co/yNWAXUYyF1,Neutral,0.5327747464179993
cockatoocourse,@jakenekkoya dari memperbanyak vocab kak,Joy,0.2941829562187195
EddieBachroel,@ainunnajib satu pesohor pernah kursus akting di sana sering di suruh ngomong dengan tembok..bukan cermin lagi ,Anger,0.29198309779167175
jaemain,@WlNTERI Kayaknya kamu harus kursus tebak khodam mulai sekarang dd makasih udah ikut main malem ini ya,Joy,0.9169089198112488
cockatoocourse,@beyyapov jangan nyerah belajarnya semangat ,Joy,0.3588625192642212
cockatoocourse,@Psrmixx semangat kak belajar bahasa jepangnya,Joy,0.7947300672531128
cockatoocourse,@jenorgeous semangat kak belajarnya,Joy,0.8864994049072266
cockatoocourse,@jeyetem semangat kak,Joy,0.9183415174484253
sha_bi99,Adakah yg buka les atau kursus bahasa jepang?,Sad,0.6373037099838257
cockatoocourse,@gryffhoon ayok kak belajar lagi semangat ,Joy,0.8058502078056335
cockatoocourse,@fleurubi mandarin kak,Joy,0.3177349865436554
cockatoocourse,@simpforen semangat kak belajarnya ,Joy,0.8864994049072266
